,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
235,0.2654637336730957,0.21039294739028855,0.0008887767791748047,8.953117643634369e-06,0.001,"(25,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 9}",0.8934039664647253,0.5,0.5390492359932089,0.5415324129726247,0.884943551485259,0.6718248094881726,0.1781355777718627,323,0.8821830889916101,0.4999999999999999,0.5353783298765867,0.5463824353921297,0.8887026323144254,0.6705292973149504,0.17615640788994325
236,0.42618379592895506,0.1814374725096955,0.0009829044342041016,3.7378254755258576e-05,0.001,"(25,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 10}",0.9065981982984962,0.8449648668409898,0.9046354702390542,0.8429092362410617,0.8888704720359882,0.8776007494257307,0.02816870037926869,249,0.9052059193486423,0.8576561710086965,0.8973005635309756,0.8408774987864613,0.8931736610623243,0.8788427627474199,0.025025243333029697
237,0.20665616989135743,0.08434428168714908,0.0010471343994140625,1.4963116594110688e-05,0.001,"(25,)",11,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 11}",0.8958996292069854,0.8621736086153693,0.5,0.8528822202669377,0.5,0.722221641835514,0.1819808243160129,310,0.903706021587994,0.8699522984461285,0.5,0.8550363209997546,0.5,0.7257389282067754,0.1849885000108393
238,0.34553871154785154,0.0506340590451213,0.0010914325714111329,0.0001399871108779745,0.001,"(25,)",12,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 12}",0.6079350942135879,0.7304118696789064,0.85824668806464,0.8307303607500032,0.5360052916609865,0.7126474418151197,0.12459647338040329,314,0.6017231203450113,0.7236562430081204,0.8417221371906444,0.8282114065668119,0.5356968111997039,0.7062019436620584,0.12128026152322854
239,0.34979948997497556,0.12101171500948175,0.0010489940643310547,5.1866294680177274e-05,0.001,"(25,)",13,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 13}",0.8965351418383788,0.8088155106390889,0.9135519809648915,0.878706951036645,0.8545165008117184,0.870429809025218,0.03649247722784073,262,0.9009281319321378,0.8104432261316102,0.8974983684001495,0.8636543810875319,0.8513395763801631,0.8647727367863187,0.033201131934381636
240,0.21575016975402833,0.10103736393069473,0.0010921001434326173,2.028021564387925e-05,0.001,"(25,)",14,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 14}",0.6135047207300819,0.5609300063202509,0.589007100987694,0.7620038293284424,0.781130333486176,0.6613067897151227,0.09173872098727422,325,0.624831150161724,0.5641690995504294,0.5817923134034282,0.7761019202168964,0.7849048175356532,0.6663598601736263,0.09530527995576671
241,0.40862178802490234,0.12306527164805339,0.0010656356811523438,6.77651872555125e-05,0.001,"(25,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 15}",0.8951914423817343,0.886260270407594,0.9056113913226674,0.8970651109761689,0.8872361914912075,0.8942730428637229,0.007083440687856385,191,0.9053271349435517,0.9049492442770135,0.8924265702648573,0.8981451051617394,0.8932811763312345,0.8988258461956793,0.005512173149411569
242,0.3077420234680176,0.018641425436916104,0.0010933399200439454,6.150448923394555e-05,0.001,"(25,)",16,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 16}",0.8909299513546779,0.9077367305714249,0.9212958373093081,0.925603831806972,0.9182178131932137,0.9127529941412641,0.012407094868558883,129,0.9118108138252388,0.917572272325047,0.9059285912809472,0.9162673795383831,0.9234844508340709,0.9150127015607374,0.005876551705234154
243,0.4361903667449951,0.07319222500232861,0.001099395751953125,4.220167792823842e-05,0.001,"(25,)",17,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 17}",0.9444784621522077,0.9170513551361332,0.9081580806265723,0.9274921616497095,0.9301426393863159,0.9254678837793473,0.012312634910432168,103,0.950100225546206,0.9270779382152039,0.8984778121775026,0.9215744338561421,0.9447513774728511,0.9283963574535811,0.018340887613782286
244,0.3530588626861572,0.11168392003233069,0.0011678695678710937,3.8048079573514565e-05,0.001,"(25,)",18,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 18}",0.9053163492196028,0.9196615567645271,0.9123622866915347,0.9173921529748554,0.5,0.830959548602508,0.16553487027494201,283,0.9141235918852935,0.9269832938110689,0.8973750790638836,0.9120458326655967,0.5,0.8301055594851686,0.1653199335910577
245,0.22117462158203124,0.07025372579602783,0.0010747432708740235,4.957648209603198e-05,0.001,"(25,)",19,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 19}",0.9308172599664153,0.9140600795608045,0.9250957332110591,0.66584462097084,0.606824631628518,0.8085499720662784,0.14192811468842673,291,0.9348650130742441,0.9200487041264959,0.9126480536542804,0.6554187889077533,0.6102541502248627,0.8066469419975274,0.14281187067205714
246,0.4082032203674316,0.1779563112869672,0.0010793209075927734,4.4072498195687735e-05,0.001,"(25,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 20}",0.8977211228317578,0.9360214021042718,0.9441695686118994,0.9291264421944901,0.9380367565959873,0.9290095547857193,0.01637123890172205,92,0.9085914360601292,0.9412525344958531,0.9365592172036818,0.9223745564874192,0.9535013397312175,0.9324558167956601,0.015545254260573614
247,0.1588510036468506,0.04846184199862923,0.0010660171508789062,1.882595131355607e-05,0.001,"(25, 25)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 2}",0.7194899817850637,0.5,0.7355284845029928,0.4999999999999999,0.5,0.5910262902130329,0.11157484146340213,341,0.7226277372262773,0.5,0.716920909794012,0.5,0.5,0.5879097294040578,0.10768211352762433
248,0.21013374328613282,0.09282890904442995,0.0011235713958740235,0.00012714061438203494,0.001,"(25, 25)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 3}",0.5,0.5,0.5,0.4999999999999999,0.8606090367194179,0.5721091232412906,0.14423410073937423,353,0.5,0.5,0.5,0.5,0.8541128122587922,0.5708225624517584,0.14164512490351688
249,0.2119068145751953,0.11407004868481294,0.0010372161865234374,1.8975842401654503e-05,0.001,"(25, 25)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 4}",0.5,0.5,0.8838870781852204,0.4999999999999999,0.8175058555265017,0.6402539158688406,0.17307790447295038,337,0.5,0.5,0.8697786869317949,0.5,0.8060239711630693,0.6351605316189729,0.1667603680121873
250,0.2104343891143799,0.17403661222745606,0.0011022090911865234,5.844455931976083e-05,0.001,"(25, 25)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 5}",0.5,0.5,0.5,0.4999999999999999,0.8644027362968287,0.5728677297167595,0.14575148048116074,348,0.5,0.4999999999999999,0.5,0.5,0.8768452755603762,0.5753690551120753,0.15073811022415048
251,0.39098033905029295,0.14510155369579641,0.0010562419891357421,2.7526103858455883e-05,0.001,"(25, 25)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 6}",0.8782413463590228,0.8825703592628852,0.8965508160559156,0.882149009207738,0.8826973839118635,0.8844406924852324,0.006274954010452182,231,0.8880146047364702,0.891802768803656,0.8908535183331436,0.8876155764947429,0.8942863618381376,0.89051456604123,0.0024760753406479095
252,0.43532795906066896,0.07103732687578448,0.0010999202728271484,4.9473687792925145e-05,0.001,"(25, 25)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 7}",0.8707419880566921,0.885902432676936,0.9037462976962065,0.8927973925867175,0.8958986529190883,0.8898139979920648,0.01112911074881586,216,0.8879003600064441,0.8910083558041213,0.8883670220960813,0.8895084645774446,0.8884659245306683,0.8890500254029521,0.0011112715516002228
