,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,0.6444707870483398,0.06321798499789409,0.0019536972045898437,0.00028037828652350324,0.1,"(50, 50)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 13}",0.9973296099405926,0.9964138772879926,0.9964773896124818,0.9955649808533579,0.9913204986801829,0.99542160689551,0.0021250236795845832,133,0.9946208159319894,0.9984513349699653,0.9984671090373212,0.9959906772358725,0.996706219898628,0.9968472314147553,0.0014770001312707406
12,0.6426646709442139,0.15250755260947538,0.0018687248229980469,0.0001066507892676619,0.1,"(50, 50)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 14}",0.9964807135059578,0.9946525720942336,0.9947160844187226,0.9981751824817517,0.9991511035653651,0.9966351040556777,0.0018075479683612584,93,0.9953051225013322,0.9958100012619254,0.9957942271945694,0.9993475536066678,0.999347553606668,0.9971208916342326,0.00182710353984921
13,0.6921860694885253,0.19795652141906478,0.0018208026885986328,7.06321227372513e-05,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 15}",0.9991511035653652,0.999087591240876,0.99830220713073,0.9991511035653651,0.9848066127173358,0.9961002602918279,0.005655343277175273,121,0.9989230013755839,1.0,0.999347553606668,0.9989388794567062,0.993742243610438,0.9981903356098792,0.0022581708592272105
14,0.5789637088775634,0.08186651861867138,0.001995754241943359,8.123735155283733e-05,0.1,"(50, 50)",16,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 16}",0.9973296099405926,0.9973262860471168,0.9947160844187228,0.9981751824817517,0.9955649808533577,0.9966225531206602,0.001277334257402741,94,0.9954855904477464,0.9982233367939508,0.9963993513858339,1.0,0.997539342265907,0.9975295241786876,0.0015517524778011485
15,0.5988912582397461,0.08641542107619733,0.001957416534423828,0.00013159090095000056,0.1,"(50, 50)",17,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 17}",0.9991511035653652,0.9981751824817517,1.0,0.999087591240876,0.9946525720942336,0.9982134548102634,0.0018715814909670296,42,1.0,0.9990880072959416,1.0,1.0,0.9971148940485896,0.9992405802689062,0.001119997803859193
16,0.5219752311706543,0.056473561730121635,0.0021436214447021484,0.00019422889209058642,0.1,"(50, 50)",18,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 18}",0.998240356752979,0.999087591240876,0.9973262860471168,0.9965409019369711,0.9900270159741242,0.9962447814150992,0.003224164857348631,110,0.9975226320746534,0.9997720018239853,0.9977515663745659,0.9953540049098961,0.9957626790598579,0.9972325768485918,0.0015806197142936196
17,0.5209535121917724,0.034136432091577316,0.0018964767456054687,8.367596820204256e-05,0.1,"(50, 50)",19,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 19}",1.0,0.9991511035653651,1.0,0.9974533106960951,0.9928912669004747,0.9978995057124727,0.00267094746344675,51,0.9997877758913413,0.9995755517826825,1.0,0.9989073313219946,0.9969026699399308,0.9990346657871898,0.0011272287248179208
18,0.526980209350586,0.10381118196740653,0.0019815921783447265,0.00019653904225726222,0.1,"(50, 50)",21,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 21}",0.9990892531876138,0.9963503649635036,1.0,0.999087591240876,0.997389798371606,0.9983835256912414,0.0013211274189829831,33,0.999087591240876,0.9984040127678978,1.0,0.9974920200638395,0.9997720018239855,0.9989511251793198,0.0009187948160415264
19,0.5385038375854492,0.08924064053188338,0.0010461807250976562,5.573265687962892e-05,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 2}",0.9169534977934878,0.9101563952263518,0.9384007906509858,0.9302526241433582,0.9096885727386513,0.9210896485554637,0.011403199068489253,364,0.9142362875342346,0.9176181429258243,0.9225222327253639,0.9236622236054368,0.919433515499618,0.9194944804580955,0.003397361294295097
20,0.22785134315490724,0.19951266489455455,0.001158285140991211,0.00014929370119347941,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 3}",0.9547270697455783,0.8590382684991263,0.8975732095720818,0.8775637291958409,0.8790477488753672,0.8936007573873365,0.03291832794354708,373,0.9536820882852293,0.883444255026605,0.8732001111733042,0.879371835993054,0.8785774229935193,0.8936551426943422,0.03019024749868994
21,0.39139280319213865,0.18313666593084688,0.001143169403076172,1.820831269258067e-05,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 4}",0.9336732011590761,0.9303331763597834,0.9522542227950379,0.8902336633908766,0.9002701597412415,0.9213550514701511,0.022803034494750365,361,0.9442706461527023,0.938163817270107,0.9446653459030393,0.8937786884801696,0.8929140179781788,0.9227585031568394,0.024126867648259033
22,0.662181806564331,0.22578968398142374,0.001289224624633789,0.00013915261919541524,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 5}",0.9624459968889261,0.9499615827890895,0.9747468801506946,0.975341727287373,0.9266432652150745,0.9578287026551908,0.018157103541530648,326,0.9664182456966529,0.9601519962033853,0.9736497591890232,0.969805338331487,0.9295457571823295,0.9599142193205756,0.015818354404643506
23,0.2473886489868164,0.05587952820344495,0.0012093067169189453,7.755606494772192e-06,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 6}",0.9031747798899682,0.9276191862986877,0.9496440211666438,0.9318636684718624,0.9276191862986877,0.927979805184133,0.014834551719781368,352,0.9098167591984434,0.9319590927143551,0.9440042866753839,0.9304104276843204,0.9392708084141778,0.9310922749373362,0.011725803304219094
24,0.8109490871429443,0.10091566436440345,0.0013708114624023438,0.00018493024959796839,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 7}",0.9763375917318414,0.9731993481466791,0.9799037710829934,0.9902175529475915,0.9733263727956576,0.9785965299903355,0.006304498632616605,304,0.9808219888961868,0.9831611347109223,0.9840573533476249,0.9809600232875556,0.9802057712570559,0.9818412542998691,0.0014928800442421597
25,0.6582571983337402,0.09256731285482434,0.0013683319091796875,0.00014297327465174906,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 8}",0.9788224306579952,0.9707161711672634,0.9825774850358766,0.9849971496908033,0.9831088198480661,0.9800441963695857,0.005075916334382299,292,0.9830077423072634,0.9813371493028056,0.9832242309803457,0.9819193381936816,0.9861408850664678,0.9831258691701128,0.0016594689281514048
26,0.7292879581451416,0.1474067111519793,0.001409912109375,0.00021213951948705284,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 9}",0.9938103234465505,0.9902175529475915,0.9859095584499273,0.9928912669004747,0.9785467760524457,0.9882760690430221,0.005584915431190004,248,0.9873633710482941,0.9942297880971791,0.988656026235661,0.9941982399624675,0.9892926985616373,0.990748024781048,0.0028974807608370618
27,0.5642292499542236,0.14651264611083412,0.0014348030090332031,0.0001569050765009264,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 10}",0.9938721738243016,0.9775073426443435,0.9938671879840877,0.9982386948062411,0.9894956811619348,0.9905967922287017,0.007103991464402942,229,0.9916179222485222,0.9852360535954423,0.9948980085578669,0.9960379994379401,0.9958257753292813,0.9927231518338105,0.004065037796394948
28,0.5296802043914794,0.03419343459714398,0.0013194084167480469,1.5142864711952607e-05,0.1,"(50,)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 11}",0.9964188631282066,0.9900905282986132,0.9929547792249637,0.996477389612482,0.9813475146543069,0.9914586874860262,0.005588038201273852,216,0.9936073296320622,0.9940175639885204,0.9946700103818523,0.9931055712844619,0.9928302509063799,0.9936461452386555,0.0006550819997392462
29,0.44865617752075193,0.06783138361019377,0.0013022422790527344,7.082275962060289e-06,0.1,"(50,)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 12}",0.9955699666935716,0.9820058741154748,0.9902810652720807,0.9982386948062411,0.9859095584499273,0.9904019409309178,0.005980055000329468,235,0.9949283085273816,0.9899766930896811,0.9899451449549694,0.9933493435278324,0.9955662290185551,0.9927531438236838,0.002391392072165874
30,0.3891923427581787,0.02930491679688041,0.001304960250854492,3.547027488969549e-05,0.1,"(50,)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 13}",0.9945973695034341,0.9900905282986132,0.9921058827903286,0.9955649808533579,0.9840847409316793,0.9912892823729551,0.004079933518850409,217,0.9918994677357391,0.9935300195017797,0.993758017677794,0.99377379174515,0.9951102326665257,0.9936143058653977,0.001022903693142069
31,0.49239025115966795,0.12087257651455686,0.0013716697692871093,4.853218518533303e-05,0.1,"(50,)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 14}",0.9928377262564132,0.9863773809376277,0.9947160844187226,0.9955649808533579,0.9857190214764601,0.991043354421205,0.004177586236420909,221,0.9872839806426826,0.9908098154569601,0.9964151254531899,0.9953066827078287,0.9930582490823944,0.9925747706686112,0.0032727036418121313
32,0.4192047595977783,0.060182209009985596,0.0013241767883300781,1.987616062227853e-05,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 15}",0.9981785063752278,0.989114607215,0.9920423704658397,0.9945890597697447,0.9839577162827009,0.991577613128694,0.0048374284200340505,214,0.9957454487997719,0.9937106954757263,0.993466923232356,0.9916744859589509,0.991690260026307,0.9932575626986224,0.0015100535109326314
33,0.3788000583648682,0.03915657260648564,0.001320791244506836,1.0895911659697374e-05,0.1,"(50,)",16,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 16}",0.9919888298217782,0.9936766510106204,0.9936766510106204,0.9955649808533579,0.98741681434573,0.9924647017018461,0.0027658801395483903,173,0.990822469111323,0.9963835773184783,0.9954873586817757,0.9945911400450732,0.9936791473410149,0.9941927384995329,0.001910865330972852
34,0.46828641891479494,0.07425526603369151,0.0014075756072998047,2.5599272742442448e-05,0.1,"(50,)",17,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 17}",0.9938721738243016,0.9972627737226276,0.9964138772879928,0.999087591240876,0.9938036756595986,0.9960876286452638,0.0020303966146722504,122,0.9926631647106935,0.9984040127678978,0.9975077941311955,0.9977515663745659,0.9982075627265949,0.9969068201421895,0.002145548619034419
35,0.39249401092529296,0.10128426480901138,0.001394367218017578,2.907322726346694e-05,0.1,"(50,)",18,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 18}",0.999089253187614,0.9955014685288686,0.9964773896124818,0.999087591240876,0.9738577076078471,0.9928037876583217,0.009577829737130438,167,0.9968700816675549,0.9975393422659071,0.9972797959551808,0.9993633276740239,0.9775787600150811,0.9937262615155497,0.008118732863608627
36,0.35775108337402345,0.02216123570728869,0.0013283729553222657,1.1915778000923007e-05,0.1,"(50,)",19,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 19}",0.999089253187614,0.9954379562043796,0.9964138772879928,0.997326286047117,0.9936766510106206,0.9963892796769221,0.0018130269746037468,107,0.9979470802919709,0.9977357923072099,0.9961713532098193,0.9979480164158686,0.9979637904832246,0.9975532065416186,0.0006960526896044493
