,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
21,0.03367137908935547,0.005015377226289534,0.0005843639373779297,1.9479250231455668e-05,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 2}",0.7432330827067668,0.6872180451127818,0.6005791505791505,0.6608108108108106,0.6664092664092663,0.6718123634618781,0.04598481777302339,39,0.6912991371045062,0.6910234899328858,0.6658333333333335,0.6952380952380952,0.7286904761904761,0.6944169063598594,0.0200679263863864
22,0.02968602180480957,0.016265102809670307,0.000540924072265625,2.021834534918375e-05,0.1,"(25, 25)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 3}",0.4999999999999999,0.68796992481203,0.4999999999999999,0.49999999999999994,0.4999999999999999,0.5378040072247657,0.07534502925463982,125,0.49999999999999994,0.6222195589645253,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5244439117929051,0.0488878235858101
23,0.03326225280761719,0.014308032185762948,0.0005553722381591797,5.386626578376024e-05,0.1,"(25, 25)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 4}",0.5372180451127819,0.513157894736842,0.5596525096525095,0.5135135135135134,0.6932432432432433,0.5632148845615472,0.0671079512556644,115,0.5776725790987535,0.5127756471716203,0.5823809523809524,0.5048809523809525,0.6792857142857143,0.5713991690635986,0.06270702089546404
24,0.042951011657714845,0.005894142250950536,0.0005626201629638672,4.853874375336366e-05,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 5}",0.6642857142857141,0.6680451127819548,0.6455598455598455,0.705984555984556,0.705984555984556,0.6779279846907014,0.024073393553078144,24,0.693456375838926,0.710019175455417,0.6764285714285715,0.7264285714285715,0.6929761904761905,0.6998617769255353,0.01700895586893017
25,0.020701026916503905,0.0033832964005896457,0.000567626953125,3.130769130817063e-05,0.1,"(25, 25)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 6}",0.5131578947368419,0.48571428571428565,0.5135135135135134,0.5135135135135134,0.4999999999999999,0.5051584494983494,0.011046637343212436,137,0.5197027804410354,0.5027085330776605,0.5061904761904763,0.49797619047619057,0.5046428571428573,0.5062441674656439,0.00727408406258668
26,0.04416360855102539,0.009517093749958905,0.0005420684814453125,1.9042227880420105e-05,0.1,"(25, 25)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 7}",0.5853383458646617,0.6533834586466165,0.6932432432432433,0.7052123552123551,0.6725868725868726,0.6617942258636172,0.04225828135791159,53,0.695397890699904,0.683976510067114,0.7422619047619048,0.7366666666666666,0.6864285714285714,0.7089463087248321,0.025268344435904096
27,0.03615617752075195,0.011492587516912725,0.0005378246307373047,1.4002621728866231e-05,0.1,"(25, 25)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 8}",0.6969924812030074,0.718421052631579,0.7067567567567568,0.6036679536679534,0.6511583011583012,0.6755196348110196,0.042476575130727875,32,0.6355704697986576,0.6630033557046979,0.7255952380952381,0.6686904761904763,0.6816666666666666,0.6749052412911473,0.02947098601419124
28,0.059455251693725585,0.014429108193269757,0.0008005619049072266,3.622657139269827e-05,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 2}",0.6390977443609022,0.6774436090225562,0.5708494208494208,0.6702702702702702,0.6934362934362934,0.6502494534690947,0.04337531813942563,71,0.6786792905081496,0.6951821668264621,0.6192857142857144,0.6901190476190476,0.6983333333333334,0.6763199105145414,0.029289103419623617
29,0.08798880577087402,0.019221691775250706,0.0008907794952392578,0.00012211644150452925,0.1,"(100, 25, 100)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 3}",0.538345864661654,0.6906015037593984,0.6924710424710425,0.6718146718146718,0.6519305019305018,0.6489040054461989,0.05738095400583591,75,0.5832454458293383,0.6661193672099711,0.7225,0.6608333333333335,0.6651190476190477,0.6595634387983382,0.04440924319450636
30,0.06616511344909667,0.01895533431877089,0.000823354721069336,3.815728286649508e-05,0.1,"(100, 25, 100)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 4}",0.4999999999999999,0.6845864661654135,0.5397683397683396,0.49999999999999994,0.4999999999999999,0.5450475804489329,0.07168224172265453,124,0.49999999999999994,0.7130992329817832,0.5759523809523811,0.5066666666666668,0.5000000000000001,0.5591436561201661,0.08213967545334229
