,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
176,0.42387962341308594,0.01657854767113869,0.002798938751220703,0.0007741981111680042,0.001,"(25,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 10}",0.49999999999999994,0.5000000000000001,0.5,0.5,0.5,0.5,5.551812455597992e-17,229,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.5,6.080941944488117e-17
177,0.540188980102539,0.04730442931473475,0.004683828353881836,0.0010756475196795191,0.001,"(25,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 15}",0.49999999999999994,0.5013020833333334,0.5,0.5,0.5,0.5002604166666667,0.0005208333333333538,225,0.5000000000000001,0.5061889250814331,0.5,0.49999999999999994,0.5,0.5012377850162866,0.002475570032573232
178,1.1395098686218261,0.18946006877650484,0.0032919883728027345,0.0004229475868020235,0.001,"(25,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 20}",0.8882036924939466,0.8719786610032364,0.9130511731391585,0.9158070388349515,0.9036509163730386,0.8985344151568363,0.016415184876433838,60,0.8808710983207362,0.8959576725011505,0.9190082628303009,0.9092242263102897,0.9020454710556902,0.9014213462036335,0.012827614934966555
179,0.947049903869629,0.23004530272821996,0.003428220748901367,0.00043038765603410775,0.001,"(25,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 25}",0.5042026079499597,0.5000000000000001,0.5079641990291262,0.5018962378640776,0.915675936018657,0.5858444109140555,0.16480765103492134,143,0.5087222494544763,0.49999999999999994,0.5113974909282697,0.5086685643060743,0.9176126313927632,0.5892801872163167,0.16421125125521682
180,1.2380480766296387,0.34367570538387526,0.0034801006317138673,0.00033132612612532894,0.001,"(25,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 30}",0.49999999999999994,0.862446905339806,0.8900308454692556,0.9409890776699029,0.5,0.7386933656957929,0.19651492161975317,116,0.5000000000000001,0.8945332577438108,0.8949354361443023,0.9336782928356541,0.5,0.7446293973447534,0.20024467115955694
181,1.184591579437256,0.28984491546304997,0.003482818603515625,0.00036349903636068116,0.001,"(25,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 35}",0.49999999999999994,0.870259405339806,0.9314573220064726,0.5,0.5,0.6603433454692557,0.19733094322696493,124,0.5000000000000001,0.9030698696080736,0.9341270891646897,0.49999999999999994,0.5,0.6674393917545527,0.20530557701962363
182,0.30853471755981443,0.01401571024438309,0.0028015613555908204,0.0001638103668056426,0.001,"(25, 25)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 2}",0.49999999999999994,0.5000000000000001,0.5,0.5,0.5,0.5,5.551812455597992e-17,229,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.5,6.080941944488117e-17
183,0.34760260581970215,0.017195094586287932,0.003065824508666992,0.0008462247291990858,0.001,"(25, 25)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 3}",0.49999999999999994,0.5000000000000001,0.5,0.5,0.5,0.5,5.551812455597992e-17,229,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.5,6.080941944488117e-17
184,0.3765756607055664,0.019026878189933295,0.0026577472686767577,0.00022194547265361224,0.001,"(25, 25)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 4}",0.49999999999999994,0.5000000000000001,0.5,0.5,0.5,0.5,5.551812455597992e-17,229,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.5,6.080941944488117e-17
185,0.40587797164916994,0.022188492301329136,0.0035968303680419924,0.0016544583151522465,0.001,"(25, 25)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 5}",0.49999999999999994,0.5270656351132686,0.5,0.5,0.527598925194555,0.5109259776582494,0.013389603628521487,197,0.5000000000000001,0.5400058865011467,0.5,0.49999999999999994,0.5280038722963412,0.5136019517594976,0.01708579737673321
186,0.4196406364440918,0.015422002219009892,0.0026718616485595704,0.00018930006382695622,0.001,"(25, 25)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 6}",0.49999999999999994,0.5000000000000001,0.5,0.5,0.5,0.5,5.551812455597992e-17,229,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.5,6.080941944488117e-17
187,0.42974104881286623,0.019591397069622457,0.0031956195831298827,0.0010332930246745686,0.001,"(25, 25)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 7}",0.49999999999999994,0.5000000000000001,0.5,0.5,0.5,0.5,5.551812455597992e-17,229,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.5,6.080941944488117e-17
188,0.5740565299987793,0.29430464255400157,0.003229045867919922,0.0010839768133894465,0.001,"(25, 25)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 8}",0.49999999999999994,0.5000000000000001,0.49999999999999994,0.5,0.9171652006387994,0.583328224750715,0.1667874172619185,147,0.5000000000000001,0.5,0.5000000000000001,0.49999999999999994,0.916836829770568,0.5833673659541135,0.16673473190822719
