,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
22,0.11654224395751953,0.005759439497274111,0.004931926727294922,0.00024722519078469263,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 5}",0.5180451127819548,0.5443609022556389,0.6065637065637065,0.5945945945945944,0.546138996138996,0.5618261833051599,0.03329613591746487,353,0.5145613614573346,0.5886025886864812,0.6396428571428572,0.5561904761904762,0.630357142857143,0.5858708852668585,0.046570138815076705
23,0.11897115707397461,0.0030538746130852595,0.004866218566894532,7.586067075823103e-05,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 6}",0.6056390977443608,0.6812030075187968,0.6559845559845561,0.683011583011583,0.6845559845559845,0.6620093567756019,0.03015918852939094,149,0.6731064237775648,0.674460690316395,0.6816666666666666,0.6564285714285715,0.6623809523809525,0.6696086609140302,0.009023597581733923
24,0.14534401893615723,0.022488034255418156,0.005445241928100586,0.0008773441022135215,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 7}",0.6763157894736842,0.7229323308270676,0.6654440154440155,0.6988416988416988,0.7187258687258687,0.6964637548877477,0.02267482179848747,75,0.6671021093000957,0.6791107382550335,0.7077380952380953,0.7119047619047618,0.6998809523809524,0.6931473314157877,0.017236315043453004
25,0.13068017959594727,0.008520684999714293,0.005693864822387695,0.0012619621776032265,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 8}",0.6244360902255638,0.6473684210526315,0.6137065637065636,0.6797297297297297,0.6335907335907335,0.6397519164058416,0.02280414908299102,217,0.602085330776606,0.6381351869606903,0.5945238095238097,0.6669047619047619,0.6278571428571429,0.6259012464046021,0.02602508212568309
26,0.13606910705566405,0.01124098589816224,0.0050221443176269535,0.000551569407073163,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 9}",0.6244360902255638,0.6473684210526315,0.6137065637065636,0.6797297297297297,0.6335907335907335,0.6397519164058416,0.02280414908299102,217,0.602085330776606,0.6381351869606903,0.5945238095238097,0.6669047619047619,0.6278571428571429,0.6259012464046021,0.02602508212568309
27,0.1264266014099121,0.010054279396323015,0.005009222030639649,0.00040893087077492005,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 10}",0.6244360902255638,0.6473684210526315,0.6137065637065636,0.6797297297297297,0.6335907335907335,0.6397519164058416,0.02280414908299102,217,0.602085330776606,0.6381351869606903,0.5945238095238097,0.6669047619047619,0.6278571428571429,0.6259012464046021,0.02602508212568309
28,0.12549247741699218,0.007490353492189346,0.00491938591003418,0.00020692862588794555,0.1,"(50,)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 11}",0.6244360902255638,0.6473684210526315,0.6137065637065636,0.6797297297297297,0.6335907335907335,0.6397519164058416,0.02280414908299102,217,0.602085330776606,0.6381351869606903,0.5945238095238097,0.6669047619047619,0.6278571428571429,0.6259012464046021,0.02602508212568309
29,0.12378506660461426,0.005461036362671737,0.004753398895263672,0.00011149441876680171,0.1,"(50,)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 12}",0.6244360902255638,0.6473684210526315,0.6137065637065636,0.6797297297297297,0.6335907335907335,0.6397519164058416,0.02280414908299102,217,0.602085330776606,0.6381351869606903,0.5945238095238097,0.6669047619047619,0.6278571428571429,0.6259012464046021,0.02602508212568309
30,0.12121176719665527,0.008712710107231096,0.004759836196899414,0.0001775531443937509,0.1,"(50,)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 13}",0.6244360902255638,0.6473684210526315,0.6137065637065636,0.6797297297297297,0.6335907335907335,0.6397519164058416,0.02280414908299102,217,0.602085330776606,0.6381351869606903,0.5945238095238097,0.6669047619047619,0.6278571428571429,0.6259012464046021,0.02602508212568309
31,0.12434515953063965,0.008508483577998556,0.004967451095581055,0.00017723614464687195,0.1,"(50,)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 14}",0.6244360902255638,0.6473684210526315,0.6137065637065636,0.6797297297297297,0.6335907335907335,0.6397519164058416,0.02280414908299102,217,0.602085330776606,0.6381351869606903,0.5945238095238097,0.6669047619047619,0.6278571428571429,0.6259012464046021,0.02602508212568309
